orderID,productID,unitPrice,quantity,discount
"10,872 ",65,21.05,21,0.05
"10,873 ",21,10,20,0
"10,873 ",28,45.6,3,0
"10,874 ",10,31,10,0
"10,875 ",19,9.2,25,0
"10,875 ",47,9.5,21,0.1
"10,875 ",49,20,15,0
"10,876 ",46,12,21,0
"10,876 ",64,33.25,20,0
"10,877 ",16,17.45,30,0.25
"10,877 ",18,62.5,25,0
"10,878 ",20,81,20,0.05
"10,879 ",40,18.4,12,0
"10,879 ",65,21.05,10,0
"10,879 ",76,18,10,0
"10,880 ",23,9,30,0.2
"10,880 ",61,28.5,30,0.2
"10,880 ",70,15,50,0.2
"10,881 ",73,15,10,0
"10,882 ",42,14,25,0
"10,882 ",49,20,20,0.15
"10,882 ",54,7.45,32,0.15
"10,883 ",24,4.5,8,0
"10,884 ",21,10,40,0.05
"10,884 ",56,38,21,0.05
"10,884 ",65,21.05,12,0.05
"10,885 ",2,19,20,0
"10,885 ",24,4.5,12,0
"10,885 ",70,15,30,0
"10,885 ",77,13,25,0
"10,886 ",10,31,70,0
"10,886 ",31,12.5,35,0
"10,886 ",77,13,40,0
"10,887 ",25,14,5,0
"10,888 ",2,19,20,0
"10,888 ",68,12.5,18,0
"10,889 ",11,21,40,0
"10,889 ",38,263.5,40,0
"10,890 ",17,39,15,0
"10,890 ",34,14,10,0
"10,890 ",41,9.65,14,0
"10,891 ",30,25.89,15,0.05
"10,892 ",59,55,40,0.05
"10,893 ",8,40,30,0
"10,893 ",24,4.5,10,0
"10,893 ",29,123.79,24,0
"10,893 ",30,25.89,35,0
"10,893 ",36,19,20,0
"10,894 ",13,6,28,0.05
"10,894 ",69,36,50,0.05
"10,894 ",75,7.75,120,0.05
"10,895 ",24,4.5,110,0
"10,895 ",39,18,45,0
"10,895 ",40,18.4,91,0
"10,895 ",60,34,100,0
"10,896 ",45,9.5,15,0
"10,896 ",56,38,16,0
"10,897 ",29,123.79,80,0
"10,897 ",30,25.89,36,0
"10,898 ",13,6,5,0
"10,899 ",39,18,8,0.15
"10,900 ",70,15,3,0.25
"10,901 ",41,9.65,30,0
"10,901 ",71,21.5,30,0
"10,902 ",55,24,30,0.15
"10,902 ",62,49.3,6,0.15
"10,903 ",13,6,40,0
"10,903 ",65,21.05,21,0
"10,903 ",68,12.5,20,0
"10,904 ",58,13.25,15,0
"10,904 ",62,49.3,35,0
"10,905 ",1,18,20,0.05
"10,906 ",61,28.5,15,0
"10,907 ",75,7.75,14,0
"10,908 ",7,30,20,0.05
"10,908 ",52,7,14,0.05
"10,909 ",7,30,12,0
"10,909 ",16,17.45,15,0
"10,909 ",41,9.65,5,0
"10,910 ",19,9.2,12,0
"10,910 ",49,20,10,0
"10,910 ",61,28.5,5,0
"10,911 ",1,18,10,0
"10,911 ",17,39,12,0
"10,911 ",67,14,15,0
"10,912 ",11,21,40,0.25
"10,912 ",29,123.79,60,0.25
"10,913 ",4,22,30,0.25
"10,913 ",33,2.5,40,0.25
"10,913 ",58,13.25,15,0
"10,914 ",71,21.5,25,0
"10,915 ",17,39,10,0
"10,915 ",33,2.5,30,0
"10,915 ",54,7.45,10,0
"10,916 ",16,17.45,6,0
"10,916 ",32,32,6,0
"10,916 ",57,19.5,20,0
"10,917 ",30,25.89,1,0
"10,917 ",60,34,10,0
"10,918 ",1,18,60,0.25
"10,918 ",60,34,25,0.25
"10,919 ",16,17.45,24,0
"10,919 ",25,14,24,0
"10,919 ",40,18.4,20,0
"10,920 ",50,16.25,24,0
"10,921 ",35,18,10,0
"10,921 ",63,43.9,40,0
"10,922 ",17,39,15,0
"10,922 ",24,4.5,35,0
"10,923 ",42,14,10,0.2
"10,923 ",43,46,10,0.2
"10,923 ",67,14,24,0.2
"10,924 ",10,31,20,0.1
"10,924 ",28,45.6,30,0.1
"10,924 ",75,7.75,6,0
"10,925 ",36,19,25,0.15
"10,925 ",52,7,12,0.15
"10,926 ",11,21,2,0
"10,926 ",13,6,10,0
"10,926 ",19,9.2,7,0
"10,926 ",72,34.8,10,0
"10,927 ",20,81,5,0
"10,927 ",52,7,5,0
"10,927 ",76,18,20,0
"10,928 ",47,9.5,5,0
"10,928 ",76,18,5,0
"10,929 ",21,10,60,0
"10,929 ",75,7.75,49,0
"10,929 ",77,13,15,0
"10,930 ",21,10,36,0
"10,930 ",27,43.9,25,0
"10,930 ",55,24,25,0.2
"10,930 ",58,13.25,30,0.2
"10,931 ",13,6,42,0.15
"10,931 ",57,19.5,30,0
"10,932 ",16,17.45,30,0.1
"10,932 ",62,49.3,14,0.1
"10,932 ",72,34.8,16,0
"10,932 ",75,7.75,20,0.1
"10,933 ",53,32.8,2,0
"10,933 ",61,28.5,30,0
"10,934 ",6,25,20,0
"10,935 ",1,18,21,0
"10,935 ",18,62.5,4,0.25
"10,935 ",23,9,8,0.25
"10,936 ",36,19,30,0.2
"10,937 ",28,45.6,8,0
"10,937 ",34,14,20,0
"10,938 ",13,6,20,0.25
"10,938 ",43,46,24,0.25
"10,938 ",60,34,49,0.25
"10,938 ",71,21.5,35,0.25
"10,939 ",2,19,10,0.15
"10,939 ",67,14,40,0.15
"10,940 ",7,30,8,0
"10,940 ",13,6,20,0
"10,941 ",31,12.5,44,0.25
"10,941 ",62,49.3,30,0.25
"10,941 ",68,12.5,80,0.25
"10,941 ",72,34.8,50,0
"10,942 ",49,20,28,0
"10,943 ",13,6,15,0
"10,943 ",22,21,21,0
"10,943 ",46,12,15,0
"10,944 ",11,21,5,0.25
"10,944 ",44,19.45,18,0.25
"10,944 ",56,38,18,0
"10,945 ",13,6,20,0
"10,945 ",31,12.5,10,0
"10,946 ",10,31,25,0
"10,946 ",24,4.5,25,0
"10,946 ",77,13,40,0
"10,947 ",59,55,4,0
"10,948 ",50,16.25,9,0
"10,948 ",51,53,40,0
"10,948 ",55,24,4,0
"10,949 ",6,25,12,0
"10,949 ",10,31,30,0
"10,949 ",17,39,6,0
"10,949 ",62,49.3,60,0
"10,950 ",4,22,5,0
"10,951 ",33,2.5,15,0.05
"10,951 ",41,9.65,6,0.05
"10,951 ",75,7.75,50,0.05
"10,952 ",6,25,16,0.05
"10,952 ",28,45.6,2,0
"10,953 ",20,81,50,0.05
"10,953 ",31,12.5,50,0.05
"10,954 ",16,17.45,28,0.15
"10,954 ",31,12.5,25,0.15
"10,954 ",45,9.5,30,0
"10,954 ",60,34,24,0.15
"10,955 ",75,7.75,12,0.2
"10,956 ",21,10,12,0
"10,956 ",47,9.5,14,0
"10,956 ",51,53,8,0
"10,957 ",30,25.89,30,0
"10,957 ",35,18,40,0
"10,957 ",64,33.25,8,0
"10,958 ",5,21.35,20,0
"10,958 ",7,30,6,0
"10,958 ",72,34.8,5,0
"10,959 ",75,7.75,20,0.15
"10,960 ",24,4.5,10,0.25
"10,960 ",41,9.65,24,0
"10,961 ",52,7,6,0.05
"10,961 ",76,18,60,0
"10,962 ",7,30,45,0
"10,962 ",13,6,77,0
"10,962 ",53,32.8,20,0
"10,962 ",69,36,9,0
"10,962 ",76,18,44,0
"10,963 ",60,34,2,0.15
"10,964 ",18,62.5,6,0
"10,964 ",38,263.5,5,0
"10,964 ",69,36,10,0
"10,965 ",51,53,16,0
"10,966 ",37,26,8,0
"10,966 ",56,38,12,0.15
"10,966 ",62,49.3,12,0.15
"10,967 ",19,9.2,12,0
"10,967 ",49,20,40,0
"10,968 ",12,38,30,0
"10,968 ",24,4.5,30,0
"10,968 ",64,33.25,4,0
"10,969 ",46,12,9,0
"10,970 ",52,7,40,0.2
"10,971 ",29,123.79,14,0
"10,972 ",17,39,6,0
"10,972 ",33,2.5,7,0
"10,973 ",26,31.23,5,0
"10,973 ",41,9.65,6,0
"10,973 ",75,7.75,10,0
"10,974 ",63,43.9,10,0
"10,975 ",8,40,16,0
"10,975 ",75,7.75,10,0
"10,976 ",28,45.6,20,0
"10,977 ",39,18,30,0
"10,977 ",47,9.5,30,0
"10,977 ",51,53,10,0
"10,977 ",63,43.9,20,0
"10,978 ",8,40,20,0.15
"10,978 ",21,10,40,0.15
"10,978 ",40,18.4,10,0
"10,978 ",44,19.45,6,0.15
"10,979 ",7,30,18,0
"10,979 ",12,38,20,0
"10,979 ",24,4.5,80,0
"10,979 ",27,43.9,30,0
"10,979 ",31,12.5,24,0
"10,979 ",63,43.9,35,0
"10,980 ",75,7.75,40,0.2
"10,981 ",38,263.5,60,0
"10,982 ",7,30,20,0
"10,982 ",43,46,9,0
"10,983 ",13,6,84,0.15
"10,983 ",57,19.5,15,0
"10,984 ",16,17.45,55,0
"10,984 ",24,4.5,20,0
"10,984 ",36,19,40,0
"10,985 ",16,17.45,36,0.1
"10,985 ",18,62.5,8,0.1
"10,985 ",32,32,35,0.1
"10,986 ",11,21,30,0
"10,986 ",20,81,15,0
"10,986 ",76,18,10,0
"10,986 ",77,13,15,0
"10,987 ",7,30,60,0
"10,987 ",43,46,6,0
"10,987 ",72,34.8,20,0
"10,988 ",7,30,60,0
"10,988 ",62,49.3,40,0.1
"10,989 ",6,25,40,0
"10,989 ",11,21,15,0
"10,989 ",41,9.65,4,0
"10,990 ",21,10,65,0
"10,990 ",34,14,60,0.15
"10,990 ",55,24,65,0.15
"10,990 ",61,28.5,66,0.15
"10,991 ",2,19,50,0.2
"10,991 ",70,15,20,0.2
"10,991 ",76,18,90,0.2
"10,992 ",72,34.8,2,0
"10,993 ",29,123.79,50,0.25
"10,993 ",41,9.65,35,0.25
"10,994 ",59,55,18,0.05
"10,995 ",51,53,20,0
"10,995 ",60,34,4,0
"10,996 ",42,14,40,0
"10,997 ",32,32,50,0
"10,997 ",46,12,20,0.25
"10,997 ",52,7,20,0.25
"10,998 ",24,4.5,12,0
"10,998 ",61,28.5,7,0
"10,998 ",74,10,20,0
"10,998 ",75,7.75,30,0
"10,999 ",41,9.65,20,0.05
"10,999 ",51,53,15,0.05
"10,999 ",77,13,21,0.05
"11,000 ",4,22,25,0.25
"11,000 ",24,4.5,30,0.25
"11,000 ",77,13,30,0
"11,001 ",7,30,60,0
"11,001 ",22,21,25,0
"11,001 ",46,12,25,0
"11,001 ",55,24,6,0
"11,002 ",13,6,56,0
"11,002 ",35,18,15,0.15
"11,002 ",42,14,24,0.15
"11,002 ",55,24,40,0
"11,003 ",1,18,4,0
"11,003 ",40,18.4,10,0
"11,003 ",52,7,10,0
"11,004 ",26,31.23,6,0
"11,004 ",76,18,6,0
"11,005 ",1,18,2,0
"11,005 ",59,55,10,0
"11,006 ",1,18,8,0
"11,006 ",29,123.79,2,0.25
"11,007 ",8,40,30,0
"11,007 ",29,123.79,10,0
"11,007 ",42,14,14,0
"11,008 ",28,45.6,70,0.05
"11,008 ",34,14,90,0.05
"11,008 ",71,21.5,21,0
"11,009 ",24,4.5,12,0
"11,009 ",36,19,18,0.25
"11,009 ",60,34,9,0
"11,010 ",7,30,20,0
"11,010 ",24,4.5,10,0
"11,011 ",58,13.25,40,0.05
"11,011 ",71,21.5,20,0
"11,012 ",19,9.2,50,0.05
"11,012 ",60,34,36,0.05
"11,012 ",71,21.5,60,0.05
"11,013 ",23,9,10,0
"11,013 ",42,14,4,0
"11,013 ",45,9.5,20,0
"11,013 ",68,12.5,2,0
"11,014 ",41,9.65,28,0.1
"11,015 ",30,25.89,15,0
"11,015 ",77,13,18,0
"11,016 ",31,12.5,15,0
"11,016 ",36,19,16,0
"11,017 ",3,10,25,0
"11,017 ",59,55,110,0
"11,017 ",70,15,30,0
"11,018 ",12,38,20,0
"11,018 ",18,62.5,10,0
"11,018 ",56,38,5,0
"11,019 ",46,12,3,0
"11,019 ",49,20,2,0
"11,020 ",10,31,24,0.15
"11,021 ",2,19,11,0.25
"11,021 ",20,81,15,0
"11,021 ",26,31.23,63,0
"11,021 ",51,53,44,0.25
"11,021 ",72,34.8,35,0
"11,022 ",19,9.2,35,0
"11,022 ",69,36,30,0
"11,023 ",7,30,4,0
"11,023 ",43,46,30,0
"11,024 ",26,31.23,12,0
"11,024 ",33,2.5,30,0
"11,024 ",65,21.05,21,0
"11,024 ",71,21.5,50,0
"11,025 ",1,18,10,0.1
"11,025 ",13,6,20,0.1
"11,026 ",18,62.5,8,0
"11,026 ",51,53,10,0
"11,027 ",24,4.5,30,0.25
"11,027 ",62,49.3,21,0.25
"11,028 ",55,24,35,0
"11,028 ",59,55,24,0
"11,029 ",56,38,20,0
"11,029 ",63,43.9,12,0
"11,030 ",2,19,100,0.25
"11,030 ",5,21.35,70,0
"11,030 ",29,123.79,60,0.25
"11,030 ",59,55,100,0.25
"11,031 ",1,18,45,0
"11,031 ",13,6,80,0
"11,031 ",24,4.5,21,0
"11,031 ",64,33.25,20,0
"11,031 ",71,21.5,16,0
"11,032 ",36,19,35,0
"11,032 ",38,263.5,25,0
"11,032 ",59,55,30,0
"11,033 ",53,32.8,70,0.1
"11,033 ",69,36,36,0.1
"11,034 ",21,10,15,0.1
"11,034 ",44,19.45,12,0
"11,034 ",61,28.5,6,0
"11,035 ",1,18,10,0
"11,035 ",35,18,60,0
"11,035 ",42,14,30,0
"11,035 ",54,7.45,10,0
"11,036 ",13,6,7,0
"11,036 ",59,55,30,0
"11,037 ",70,15,4,0
"11,038 ",40,18.4,5,0.2
"11,038 ",52,7,2,0
"11,038 ",71,21.5,30,0
"11,039 ",28,45.6,20,0
"11,039 ",35,18,24,0
"11,039 ",49,20,60,0
"11,039 ",57,19.5,28,0
"11,040 ",21,10,20,0
"11,041 ",2,19,30,0.2
"11,041 ",63,43.9,30,0
"11,042 ",44,19.45,15,0
"11,042 ",61,28.5,4,0
"11,043 ",11,21,10,0
"11,044 ",62,49.3,12,0
"11,045 ",33,2.5,15,0
"11,045 ",51,53,24,0
"11,046 ",12,38,20,0.05
"11,046 ",32,32,15,0.05
"11,046 ",35,18,18,0.05
"11,047 ",1,18,25,0.25
"11,047 ",5,21.35,30,0.25
"11,048 ",68,12.5,42,0
"11,049 ",2,19,10,0.2
"11,049 ",12,38,4,0.2
"11,050 ",76,18,50,0.1
"11,051 ",24,4.5,10,0.2
"11,052 ",43,46,30,0.2
"11,052 ",61,28.5,10,0.2
"11,053 ",18,62.5,35,0.2
"11,053 ",32,32,20,0
"11,053 ",64,33.25,25,0.2
"11,054 ",33,2.5,10,0
"11,054 ",67,14,20,0
"11,055 ",24,4.5,15,0
"11,055 ",25,14,15,0
"11,055 ",51,53,20,0
"11,055 ",57,19.5,20,0
"11,056 ",7,30,40,0
"11,056 ",55,24,35,0
"11,056 ",60,34,50,0
"11,057 ",70,15,3,0
"11,058 ",21,10,3,0
"11,058 ",60,34,21,0
"11,058 ",61,28.5,4,0
"11,059 ",13,6,30,0
"11,059 ",17,39,12,0
"11,059 ",60,34,35,0
"11,060 ",60,34,4,0
"11,060 ",77,13,10,0
"11,061 ",60,34,15,0
"11,062 ",53,32.8,10,0.2
"11,062 ",70,15,12,0.2
"11,063 ",34,14,30,0
"11,063 ",40,18.4,40,0.1
"11,063 ",41,9.65,30,0.1
"11,064 ",17,39,77,0.1
"11,064 ",41,9.65,12,0
"11,064 ",53,32.8,25,0.1
"11,064 ",55,24,4,0.1
"11,064 ",68,12.5,55,0
"11,065 ",30,25.89,4,0.25
"11,065 ",54,7.45,20,0.25
"11,066 ",16,17.45,3,0
"11,066 ",19,9.2,42,0
"11,066 ",34,14,35,0
"11,067 ",41,9.65,9,0
"11,068 ",28,45.6,8,0.15
"11,068 ",43,46,36,0.15
"11,068 ",77,13,28,0.15
"11,069 ",39,18,20,0
"11,070 ",1,18,40,0.15
"11,070 ",2,19,20,0.15
"11,070 ",16,17.45,30,0.15
"11,070 ",31,12.5,20,0
"11,071 ",7,30,15,0.05
"11,071 ",13,6,10,0.05
"11,072 ",2,19,8,0
"11,072 ",41,9.65,40,0
"11,072 ",50,16.25,22,0
"11,072 ",64,33.25,130,0
"11,073 ",11,21,10,0
"11,073 ",24,4.5,20,0
"11,074 ",16,17.45,14,0.05
"11,075 ",2,19,10,0.15
"11,075 ",46,12,30,0.15
"11,075 ",76,18,2,0.15
"11,076 ",6,25,20,0.25
"11,076 ",14,23.25,20,0.25
"11,076 ",19,9.2,10,0.25
"11,077 ",2,19,24,0.2
"11,077 ",3,10,4,0
"11,077 ",4,22,1,0
"11,077 ",6,25,1,0.02
"11,077 ",7,30,1,0.05
"11,077 ",8,40,2,0.1
"11,077 ",10,31,1,0
"11,077 ",12,38,2,0.05
"11,077 ",13,6,4,0
"11,077 ",14,23.25,1,0.03
"11,077 ",16,17.45,2,0.03
"11,077 ",20,81,1,0.04
"11,077 ",23,9,2,0
"11,077 ",32,32,1,0
"11,077 ",39,18,2,0.05
"11,077 ",41,9.65,3,0
"11,077 ",46,12,3,0.02
"11,077 ",52,7,2,0
"11,077 ",55,24,2,0
"11,077 ",60,34,2,0.06
"11,077 ",64,33.25,2,0.03
"11,077 ",66,17,1,0
"11,077 ",73,15,2,0.01
"11,077 ",75,7.75,4,0
"11,077 ",77,13,2,0
